Date,Price,Open,High,Low,Change(%)
"Dec 14, 2021",8.9055,8.9007,8.9192,8.8868,0.09%
"Dec 13, 2021",8.8978,8.9647,8.965,8.882,-0.70%
"Dec 10, 2021",8.9608,8.9567,8.9886,8.9377,0.08%
"Dec 09, 2021",8.9538,8.9274,8.9648,8.8938,0.31%
"Dec 08, 2021",8.9264,8.9806,8.981,8.9061,-0.54%
"Dec 07, 2021",8.9751,9.0206,9.0379,8.9593,-0.47%
"Dec 06, 2021",9.0177,9.0233,9.0427,9.0059,-0.03%
"Dec 03, 2021",9.0204,9.0313,9.0633,8.9942,-0.12%
"Dec 02, 2021",9.0311,8.9903,9.0393,8.9815,0.48%
"Dec 01, 2021",8.9879,8.9962,9.0042,8.9642,0.03%
"Nov 30, 2021",8.9853,8.9879,9.0175,8.9455,-0.00%
"Nov 29, 2021",8.9857,9.0014,9.0034,8.9591,-0.13%
"Nov 26, 2021",8.9976,8.9011,9.0021,8.8978,1.13%
"Nov 25, 2021",8.8975,8.8958,8.9146,8.856,0.06%
"Nov 24, 2021",8.8922,8.826,8.9073,8.8207,0.75%
"Nov 23, 2021",8.8258,8.8025,8.842,8.7919,0.30%
"Nov 22, 2021",8.7996,8.7414,8.8105,8.7388,0.70%
"Nov 19, 2021",8.7385,8.6857,8.7601,8.6844,0.64%
"Nov 18, 2021",8.6828,8.7019,8.7123,8.6779,-0.13%
"Nov 17, 2021",8.6937,8.7341,8.7608,8.6959,-0.43%
"Nov 16, 2021",8.7312,8.7237,8.7397,8.7088,0.09%
"Nov 15, 2021",8.7235,8.7428,8.743,8.7042,-0.19%
"Nov 12, 2021",8.7399,8.7615,8.7668,8.7255,-0.24%
"Nov 11, 2021",8.7613,8.7533,8.7909,8.7322,0.19%
"Nov 10, 2021",8.745,8.7364,8.7565,8.7106,0.09%
"Nov 09, 2021",8.7375,8.7802,8.7828,8.7244,-0.45%
"Nov 08, 2021",8.7773,8.8539,8.8565,8.7722,-0.83%
"Nov 05, 2021",8.8505,8.8939,8.9028,8.835,-0.43%
"Nov 04, 2021",8.8883,8.8798,8.9225,8.8665,0.13%
"Nov 03, 2021",8.8769,8.868,8.9198,8.8645,0.12%
"Nov 02, 2021",8.8665,8.8763,8.8897,8.8561,-0.09%
"Nov 01, 2021",8.8747,8.8779,8.9285,8.8696,-0.00%
"Oct 29, 2021",8.875,8.8505,8.8992,8.8325,0.32%
"Oct 28, 2021",8.8471,8.8767,8.8914,8.8455,-0.32%
"Oct 27, 2021",8.8752,8.8554,8.9074,8.8381,0.27%
"Oct 26, 2021",8.8512,8.8128,8.8648,8.7914,0.45%
"Oct 25, 2021",8.8112,8.8648,8.8834,8.8115,-0.57%
"Oct 22, 2021",8.8619,8.9087,8.9101,8.8621,-0.42%
"Oct 21, 2021",8.8992,8.8966,8.9154,8.8854,0.06%
"Oct 20, 2021",8.8939,8.8832,8.9254,8.8832,0.15%
"Oct 19, 2021",8.8805,8.9275,8.9275,8.8594,-0.51%
"Oct 18, 2021",8.9259,8.9074,8.9314,8.9048,0.06%
"Oct 15, 2021",8.9205,8.8421,8.9235,8.8381,0.90%
"Oct 14, 2021",8.8405,8.8517,8.873,8.8381,-0.09%
"Oct 13, 2021",8.8488,8.8885,8.8943,8.8427,-0.41%
"Oct 12, 2021",8.8856,8.9804,8.9884,8.8719,-1.02%
"Oct 11, 2021",8.9775,9.0313,9.0446,8.959,-0.55%
"Oct 08, 2021",9.0274,9.0099,9.0527,8.9913,0.23%
"Oct 07, 2021",9.007,9.0177,9.03,8.9833,-0.09%
"Oct 06, 2021",9.015,9.0193,9.0633,9.0073,-0.03%
