Date,Price,Open,High,Low,Change(%)
"Aug 06, 2021",39.337,39.348,39.508,39.253,0.02%
"Aug 05, 2021",39.33,39.204,39.422,39.132,0.37%
"Aug 04, 2021",39.186,39.174,39.373,39.169,0.06%
"Aug 03, 2021",39.162,39.105,39.279,39.094,0.18%
"Aug 02, 2021",39.09,39.033,39.202,39.021,0.13%
"Jul 30, 2021",39.04,39.058,39.139,38.975,-0.01%
"Jul 29, 2021",39.046,38.899,39.086,38.848,0.43%
"Jul 28, 2021",38.877,38.913,38.95,38.71,-0.04%
"Jul 27, 2021",38.892,38.847,38.992,38.751,0.19%
"Jul 26, 2021",38.819,38.773,38.941,38.75,0.12%
"Jul 23, 2021",38.77,38.708,38.816,38.692,0.18%
"Jul 22, 2021",38.7,38.714,38.889,38.663,-0.03%
"Jul 21, 2021",38.713,38.692,38.775,38.608,0.11%
"Jul 20, 2021",38.671,38.778,38.797,38.569,-0.22%
"Jul 19, 2021",38.756,38.707,38.849,38.642,0.12%
"Jul 16, 2021",38.709,38.62,38.757,38.582,0.28%
"Jul 15, 2021",38.602,38.612,38.728,38.555,0.02%
"Jul 14, 2021",38.594,38.431,38.65,38.42,0.46%
"Jul 13, 2021",38.419,38.768,38.787,38.429,-0.84%
"Jul 12, 2021",38.743,38.601,38.812,38.58,0.37%
"Jul 09, 2021",38.599,38.54,38.747,38.48,0.20%
"Jul 08, 2021",38.522,38.1,38.596,38.093,1.16%
"Jul 07, 2021",38.078,38.144,38.234,38.085,-0.12%
"Jul 06, 2021",38.126,38.104,38.196,38.049,0.11%
"Jul 05, 2021",38.086,38.184,38.197,38.051,-0.12%
"Jul 02, 2021",38.131,38.003,38.198,37.977,0.38%
"Jul 01, 2021",37.985,37.984,38.091,37.872,0.07%
"Jun 30, 2021",37.96,38.189,38.253,37.949,-0.55%
"Jun 29, 2021",38.171,38.068,38.247,38.048,0.32%
"Jun 28, 2021",38.049,37.965,38.176,37.934,0.21%
"Jun 25, 2021",37.971,38.062,38.079,37.886,-0.19%
"Jun 24, 2021",38.045,37.964,38.159,37.939,0.26%
"Jun 23, 2021",37.945,37.87,38.069,37.799,0.24%
"Jun 22, 2021",37.855,37.661,37.883,37.635,0.57%
"Jun 21, 2021",37.639,37.337,37.769,37.29,0.91%
"Jun 18, 2021",37.3,37.403,37.506,37.314,-0.23%
"Jun 17, 2021",37.385,37.535,37.621,37.386,-0.35%
"Jun 16, 2021",37.517,37.776,37.839,37.528,-0.63%
"Jun 15, 2021",37.754,37.714,37.831,37.679,0.15%
"Jun 14, 2021",37.696,37.638,37.776,37.604,0.19%
"Jun 11, 2021",37.625,37.916,37.942,37.583,-0.71%
"Jun 10, 2021",37.894,37.954,38.003,37.848,-0.11%
"Jun 09, 2021",37.935,37.992,38.061,37.911,-0.10%
"Jun 08, 2021",37.973,38.019,38.066,37.96,-0.08%
"Jun 07, 2021",38.005,37.885,38.078,37.873,0.36%
"Jun 04, 2021",37.87,37.855,38.002,37.797,0.11%
"Jun 03, 2021",37.827,37.985,38.021,37.825,-0.38%
"Jun 02, 2021",37.97,38.071,38.133,37.895,-0.21%
"Jun 01, 2021",38.049,38.148,38.209,38.045,-0.21%
"May 31, 2021",38.13,38.112,38.168,38.028,0.05%
"May 28, 2021",38.109,38.163,38.189,37.958,-0.10%
"May 27, 2021",38.149,38.1,38.22,38.073,0.18%
"May 26, 2021",38.082,38.41,38.43,38.067,-0.82%
"May 25, 2021",38.395,38.27,38.47,38.245,0.38%
"May 24, 2021",38.248,38.215,38.355,38.179,0.14%
"May 21, 2021",38.193,38.361,38.429,38.16,-0.38%
"May 20, 2021",38.341,38.241,38.362,38.201,0.28%
"May 19, 2021",38.232,38.389,38.487,38.2,-0.36%
"May 18, 2021",38.371,38.27,38.453,38.241,0.31%
"May 17, 2021",38.251,38.059,38.31,38.022,0.47%
"May 14, 2021",38.071,37.871,38.107,37.791,0.58%
"May 13, 2021",37.853,37.782,37.942,37.77,0.22%
"May 12, 2021",37.77,37.865,37.94,37.715,-0.20%
"May 11, 2021",37.847,37.733,37.966,37.689,0.33%
"May 10, 2021",37.721,37.799,37.897,37.729,-0.09%
"May 07, 2021",37.754,37.694,37.832,37.578,0.21%
"May 06, 2021",37.676,37.384,37.744,37.353,0.81%
"May 05, 2021",37.372,37.469,37.534,37.262,-0.23%
"May 04, 2021",37.457,37.555,37.561,37.414,-0.21%
"May 03, 2021",37.534,37.477,37.631,37.47,0.29%
"Apr 30, 2021",37.424,37.79,37.849,37.436,-0.93%
"Apr 29, 2021",37.775,38.033,38.04,37.776,-0.61%
"Apr 28, 2021",38.006,37.921,38.045,37.828,0.28%
"Apr 27, 2021",37.899,37.955,38.023,37.824,-0.11%
"Apr 26, 2021",37.94,37.986,38.149,37.926,-0.13%
"Apr 23, 2021",37.991,37.718,38.032,37.703,0.76%
"Apr 22, 2021",37.703,37.706,37.847,37.634,0.03%
"Apr 21, 2021",37.69,37.64,37.746,37.582,0.20%
"Apr 20, 2021",37.615,37.576,37.734,37.553,0.16%
"Apr 19, 2021",37.555,37.45,37.608,37.259,0.42%
"Apr 16, 2021",37.399,37.301,37.503,37.253,0.31%
"Apr 15, 2021",37.283,37.509,37.584,37.209,-0.56%
"Apr 14, 2021",37.491,37.66,37.677,37.463,-0.41%
"Apr 13, 2021",37.645,37.508,37.679,37.469,0.41%
"Apr 12, 2021",37.489,37.432,37.556,37.391,0.16%
"Apr 09, 2021",37.429,37.419,37.482,37.319,0.07%
"Apr 08, 2021",37.404,37.227,37.47,37.21,0.48%
"Apr 07, 2021",37.224,37.169,37.367,37.11,0.18%
"Apr 06, 2021",37.157,37.037,37.18,36.953,0.38%
"Apr 05, 2021",37.016,36.824,37.045,36.805,0.54%
"Apr 02, 2021",36.815,36.78,36.904,36.72,0.15%
"Apr 01, 2021",36.762,36.658,36.796,36.592,0.34%
"Mar 31, 2021",36.638,36.683,36.826,36.598,-0.07%
"Mar 30, 2021",36.665,36.704,36.787,36.63,-0.06%
"Mar 29, 2021",36.686,36.694,36.818,36.669,0.07%
"Mar 26, 2021",36.661,36.655,36.781,36.571,0.04%
"Mar 25, 2021",36.645,36.62,36.82,36.618,0.11%
"Mar 24, 2021",36.605,36.738,36.776,36.608,-0.30%
