Date,Price,Open,High,Low,Change(%)
"Jun 01, 2021",3.7461,3.7467,3.781,3.7406,0.03%
"May 31, 2021",3.7448,3.7392,3.7582,3.708,0.32%
"May 28, 2021",3.7328,3.7535,3.7541,3.7269,-0.50%
"May 27, 2021",3.7514,3.7336,3.7538,3.7264,0.53%
"May 26, 2021",3.7317,3.7705,3.781,3.7295,-1.03%
"May 25, 2021",3.7706,3.7614,3.7847,3.7524,0.33%
"May 24, 2021",3.7581,3.7406,3.7632,3.7345,0.52%
"May 21, 2021",3.7386,3.7751,3.7859,3.7264,-0.97%
"May 20, 2021",3.7752,3.7756,3.7936,3.7536,0.01%
"May 19, 2021",3.7747,3.8257,3.831,3.7555,-1.08%
"May 18, 2021",3.8158,3.8093,3.8424,3.8054,0.22%
"May 17, 2021",3.8074,3.8108,3.8228,3.7896,-0.08%
"May 14, 2021",3.8103,3.7531,3.8159,3.7248,1.61%
"May 13, 2021",3.7498,3.7533,3.7609,3.727,0.01%
"May 12, 2021",3.7496,3.7753,3.7852,3.7475,-0.56%
"May 11, 2021",3.7707,3.7644,3.7871,3.7511,0.31%
"May 10, 2021",3.7592,3.7777,3.8007,3.7544,-0.41%
"May 07, 2021",3.7748,3.7589,3.7885,3.7448,0.35%
"May 06, 2021",3.7616,3.7305,3.7646,3.7243,0.95%
"May 05, 2021",3.7261,3.7403,3.7564,3.7192,-0.37%
"May 04, 2021",3.74,3.7554,3.7603,3.7276,-0.46%
"May 03, 2021",3.7574,3.7474,3.7656,3.736,0.36%
"Apr 30, 2021",3.7438,3.8043,3.8136,3.7386,-1.50%
"Apr 29, 2021",3.8008,3.8299,3.8357,3.7795,-0.76%
"Apr 28, 2021",3.8298,3.7907,3.8387,3.7806,1.09%
"Apr 27, 2021",3.7885,3.7885,3.7964,3.7663,0.06%
"Apr 26, 2021",3.7863,3.7812,3.8075,3.7708,0.17%
"Apr 23, 2021",3.78,3.7525,3.793,3.7404,0.78%
"Apr 22, 2021",3.7507,3.756,3.7722,3.7339,-0.12%
"Apr 21, 2021",3.7553,3.747,3.7577,3.7306,0.42%
"Apr 20, 2021",3.7395,3.7624,3.7838,3.7396,-0.62%
"Apr 19, 2021",3.7628,3.7339,3.7713,3.7102,0.94%
"Apr 16, 2021",3.7277,3.7198,3.7385,3.6816,0.26%
"Apr 15, 2021",3.7179,3.7324,3.7387,3.6798,-0.34%
"Apr 14, 2021",3.7305,3.7206,3.7383,3.692,0.32%
"Apr 13, 2021",3.7187,3.7104,3.7213,3.6869,0.28%
"Apr 12, 2021",3.7085,3.7057,3.719,3.6892,0.12%
"Apr 09, 2021",3.7039,3.7081,3.7189,3.6809,-0.20%
"Apr 08, 2021",3.7115,3.7055,3.72,3.6785,0.21%
"Apr 07, 2021",3.7037,3.6867,3.7191,3.6681,0.46%
"Apr 06, 2021",3.6867,3.6862,3.6975,3.6686,0.07%
"Apr 05, 2021",3.684,3.6696,3.6915,3.663,0.45%
"Apr 02, 2021",3.6676,3.6646,3.6764,3.6354,0.19%
"Apr 01, 2021",3.6608,3.6547,3.6693,3.6428,0.22%
"Mar 31, 2021",3.6529,3.6604,3.6809,3.6233,-0.14%
"Mar 30, 2021",3.6581,3.6521,3.6669,3.6284,0.21%
"Mar 29, 2021",3.6503,3.6267,3.6648,3.6121,0.75%
"Mar 26, 2021",3.6233,3.6005,3.6374,3.5898,0.63%
"Mar 25, 2021",3.6007,3.6105,3.63,3.5932,-0.05%
"Mar 24, 2021",3.6025,3.5873,3.6237,3.5721,0.46%
