Date,Price,Open,High,Low,Change(%)
"Feb 15, 2022",5.1026,5.1026,5.115,5.0819,0.08%
"Feb 14, 2022",5.0987,5.1444,5.1491,5.0971,-0.97%
"Feb 11, 2022",5.1486,5.1479,5.1589,5.1333,0.01%
"Feb 10, 2022",5.1482,5.1409,5.1558,5.1228,0.18%
"Feb 09, 2022",5.1387,5.1692,5.1768,5.1372,-0.55%
"Feb 08, 2022",5.1672,5.1899,5.1929,5.1606,-0.31%
"Feb 07, 2022",5.1835,5.208,5.2143,5.1643,-0.02%
"Feb 04, 2022",5.1843,5.2067,5.2075,5.1785,-0.39%
"Feb 03, 2022",5.2047,5.2083,5.2193,5.2036,-0.03%
"Feb 02, 2022",5.2063,5.2161,5.2263,5.2036,-0.21%
"Feb 01, 2022",5.2173,5.2271,5.2326,5.2146,-0.09%
"Jan 31, 2022",5.222,5.2554,5.2633,5.2209,-0.60%
"Jan 28, 2022",5.2535,5.2298,5.261,5.2185,0.53%
"Jan 27, 2022",5.2257,5.2397,5.2555,5.2094,-0.20%
"Jan 26, 2022",5.2363,5.2149,5.2492,5.2042,0.42%
"Jan 25, 2022",5.2146,5.2126,5.2301,5.2048,0.04%
"Jan 24, 2022",5.2124,5.1996,5.2298,5.198,0.41%
"Jan 21, 2022",5.1913,5.1899,5.2188,5.1846,0.03%
"Jan 20, 2022",5.1896,5.1884,5.2193,5.1701,0.09%
"Jan 19, 2022",5.1849,5.207,5.2341,5.1836,-0.42%
"Jan 18, 2022",5.2067,5.212,5.2252,5.1805,-0.09%
"Jan 17, 2022",5.2116,5.226,5.2572,5.2021,-0.27%
"Jan 14, 2022",5.2258,5.2234,5.2359,5.2082,0.08%
"Jan 13, 2022",5.2215,5.2372,5.244,5.2141,-0.29%
"Jan 12, 2022",5.2368,5.2259,5.2589,5.2196,0.25%
"Jan 11, 2022",5.2238,5.2743,5.2743,5.2227,-0.92%
"Jan 10, 2022",5.2722,5.2761,5.2958,5.2651,0.03%
"Jan 07, 2022",5.2707,5.2577,5.2937,5.2436,0.29%
"Jan 06, 2022",5.2555,5.2182,5.2643,5.2155,0.78%
