Date,Price,Open,High,Low,Change(%)
"Oct 13, 2021",3.8181,3.794,3.8234,3.7795,0.79%
"Oct 12, 2021",3.788,3.8403,3.8468,3.7899,-1.30%
"Oct 11, 2021",3.8379,3.8772,3.8858,3.8349,-0.99%
"Oct 08, 2021",3.8762,3.8486,3.8867,3.8381,0.76%
"Oct 07, 2021",3.8468,3.8427,3.8561,3.8338,0.15%
"Oct 06, 2021",3.8409,3.8695,3.8743,3.8342,-0.68%
"Oct 05, 2021",3.8671,3.8693,3.8819,3.8595,0.19%
"Oct 04, 2021",3.8598,3.8352,3.8795,3.833,0.58%
"Oct 01, 2021",3.8375,3.8447,3.8568,3.8284,-0.14%
"Sep 30, 2021",3.8429,3.8565,3.867,3.8308,-0.28%
"Sep 29, 2021",3.8537,3.8756,3.8846,3.8533,-0.54%
"Sep 28, 2021",3.8746,3.8579,3.8818,3.8512,0.50%
"Sep 27, 2021",3.8555,3.8646,3.877,3.8516,-0.25%
"Sep 24, 2021",3.8651,3.8677,3.8779,3.8531,0.09%
"Sep 23, 2021",3.8618,3.8483,3.8772,3.8321,0.53%
"Sep 22, 2021",3.8416,3.844,3.8691,3.8338,0.05%
"Sep 21, 2021",3.8396,3.8458,3.8654,3.8363,-0.09%
"Sep 20, 2021",3.8431,3.8447,3.8498,3.8122,0.07%
"Sep 17, 2021",3.8403,3.8435,3.8611,3.8317,-0.03%
"Sep 16, 2021",3.8416,3.8316,3.8478,3.8222,0.42%
"Sep 15, 2021",3.8255,3.8284,3.839,3.8122,0.02%
"Sep 14, 2021",3.8249,3.818,3.8473,3.8127,0.23%
"Sep 13, 2021",3.8162,3.7901,3.8232,3.7841,0.76%
"Sep 10, 2021",3.7874,3.8009,3.8091,3.786,-0.31%
"Sep 09, 2021",3.7991,3.7977,3.81,3.7856,0.11%
"Sep 08, 2021",3.7948,3.8033,3.8194,3.7928,0.03%
"Sep 07, 2021",3.7936,3.7904,3.82,3.7825,0.13%
"Sep 06, 2021",3.7886,3.7998,3.8098,3.7782,-0.35%
"Sep 03, 2021",3.802,3.7873,3.815,3.7703,0.55%
"Sep 02, 2021",3.7813,3.7518,3.7912,3.7427,0.97%
"Sep 01, 2021",3.7449,3.7368,3.76,3.7302,0.27%
"Aug 31, 2021",3.7349,3.7669,3.7717,3.7302,-0.78%
"Aug 30, 2021",3.7644,3.7638,3.7773,3.7471,-0.01%
"Aug 27, 2021",3.7648,3.7631,3.7722,3.7393,0.09%
"Aug 26, 2021",3.7613,3.7789,3.7841,3.7514,-0.42%
"Aug 25, 2021",3.7771,3.781,3.7933,3.7554,-0.11%
"Aug 24, 2021",3.7812,3.8143,3.8226,3.7769,-0.81%
"Aug 23, 2021",3.8119,3.7871,3.8212,3.7761,0.72%
"Aug 20, 2021",3.7847,3.7889,3.7952,3.7685,-0.03%
"Aug 19, 2021",3.7857,3.814,3.8215,3.7838,-0.68%
"Aug 18, 2021",3.8117,3.8103,3.8313,3.7839,0.10%
"Aug 17, 2021",3.8079,3.8612,3.8669,3.801,-1.34%
"Aug 16, 2021",3.8598,3.8575,3.8698,3.8508,0.19%
"Aug 13, 2021",3.8524,3.8052,3.8629,3.801,1.34%
"Aug 12, 2021",3.8016,3.8188,3.8277,3.7988,-0.30%
"Aug 11, 2021",3.8131,3.8374,3.8442,3.8106,-0.47%
"Aug 10, 2021",3.831,3.8412,3.8515,3.8338,-0.22%
"Aug 09, 2021",3.8394,3.8596,3.8654,3.8375,-0.52%
"Aug 06, 2021",3.8595,3.8604,3.8778,3.8523,0.01%
"Aug 05, 2021",3.8591,3.8501,3.8681,3.8348,0.38%
"Aug 04, 2021",3.8444,3.84,3.8628,3.831,0.14%
"Aug 03, 2021",3.8391,3.8342,3.853,3.8259,0.23%
"Aug 02, 2021",3.8304,3.8263,3.8458,3.8148,0.01%
"Jul 30, 2021",3.8299,3.8389,3.8493,3.8173,-0.05%
"Jul 29, 2021",3.8317,3.818,3.8464,3.8054,0.40%
"Jul 28, 2021",3.8166,3.8154,3.8335,3.7949,0.06%
"Jul 27, 2021",3.8143,3.8104,3.8333,3.8012,0.02%
"Jul 26, 2021",3.8135,3.7901,3.8203,3.7794,0.61%
"Jul 23, 2021",3.7902,3.7893,3.7999,3.7795,0.06%
"Jul 22, 2021",3.788,3.7777,3.8024,3.7698,0.28%
"Jul 21, 2021",3.7776,3.7738,3.7838,3.7625,0.30%
"Jul 20, 2021",3.7663,3.7813,3.7908,3.7576,-0.38%
"Jul 19, 2021",3.7808,3.7809,3.7894,3.7633,0.10%
"Jul 16, 2021",3.7769,3.7728,3.7875,3.7668,0.12%
"Jul 15, 2021",3.7724,3.7857,3.7908,3.763,-0.22%
"Jul 14, 2021",3.7807,3.7712,3.7903,3.7657,0.29%
"Jul 13, 2021",3.7699,3.8059,3.8126,3.767,-0.88%
"Jul 12, 2021",3.8035,3.7915,3.8179,3.7785,0.23%
"Jul 09, 2021",3.7949,3.797,3.8056,3.7736,0.57%
"Jul 08, 2021",3.7733,3.7471,3.7953,3.7426,0.86%
"Jul 07, 2021",3.741,3.7525,3.7682,3.7378,-0.28%
"Jul 06, 2021",3.7516,3.7554,3.7698,3.7441,0.09%
"Jul 05, 2021",3.7484,3.7696,3.7713,3.7471,-0.32%
